Year,Month,Transect,Station,Upper100mTemp
2012,3,Newport Hydrographic,NH01,8.737973918
2012,3,Newport Hydrographic,NH03,8.736826621
2012,3,Newport Hydrographic,NH05,8.65154941
2012,3,Newport Hydrographic,NH10,8.729532562
2012,3,Newport Hydrographic,NH15,8.753451534
2012,3,Newport Hydrographic,NH20,8.75626241
2012,3,Newport Hydrographic,NH25,8.759135443
2012,4,Newport Hydrographic,NH01,10.09185225
2012,4,Newport Hydrographic,NH03,9.772758107
2012,4,Newport Hydrographic,NH05,9.537094226
2012,4,Newport Hydrographic,NH10,9.359399343
2012,4,Newport Hydrographic,NH15,9.376991181
2012,4,Newport Hydrographic,NH20,9.361247978
2012,4,Newport Hydrographic,NH25,9.310556443
2012,5,Newport Hydrographic,NH01,10.31977476
2012,5,Newport Hydrographic,NH03,9.58788185
2012,5,Newport Hydrographic,NH05,8.950388771
2012,5,Newport Hydrographic,NH10,9.010607033
2012,5,Newport Hydrographic,NH15,9.190928722
2012,5,Newport Hydrographic,NH20,9.245408082
2012,5,Newport Hydrographic,NH25,9.376993212
2012,6,Newport Hydrographic,NH01,11.09742503
2012,6,Newport Hydrographic,NH03,9.771331156
2012,6,Newport Hydrographic,NH05,9.136093357
2012,6,Newport Hydrographic,NH10,8.903521245
2012,6,Newport Hydrographic,NH15,9.179765026
2012,6,Newport Hydrographic,NH20,9.233979314
2012,6,Newport Hydrographic,NH25,9.711325014
2012,7,Newport Hydrographic,NH01,10.27747545
2012,7,Newport Hydrographic,NH03,8.689275155
2012,7,Newport Hydrographic,NH05,8.246696311
2012,7,Newport Hydrographic,NH10,8.52034478
2012,7,Newport Hydrographic,NH15,8.918513649
2012,7,Newport Hydrographic,NH20,9.418005996
2012,7,Newport Hydrographic,NH25,10.17493098
2012,8,Newport Hydrographic,NH01,10.41937485
2012,8,Newport Hydrographic,NH03,8.886278065
2012,8,Newport Hydrographic,NH05,8.206795697
2012,8,Newport Hydrographic,NH10,8.114417112
2012,8,Newport Hydrographic,NH15,8.710045097
2012,8,Newport Hydrographic,NH20,8.831232002
2012,8,Newport Hydrographic,NH25,9.355201983
2012,9,Newport Hydrographic,NH01,8.168056791
2012,9,Newport Hydrographic,NH03,8.287097944
2012,9,Newport Hydrographic,NH05,8.242179431
2012,9,Newport Hydrographic,NH10,8.304173569
2012,9,Newport Hydrographic,NH15,8.417503698
2012,9,Newport Hydrographic,NH20,8.656167982
2012,9,Newport Hydrographic,NH25,8.97820683
2012,10,Newport Hydrographic,NH01,10.07105627
2012,10,Newport Hydrographic,NH03,9.914279261
2012,10,Newport Hydrographic,NH05,9.933632606
2012,10,Newport Hydrographic,NH10,9.187693751
2012,10,Newport Hydrographic,NH15,9.198892063
2012,10,Newport Hydrographic,NH20,9.299963249
2012,10,Newport Hydrographic,NH25,9.222356014
2012,11,Newport Hydrographic,NH01,11.8359352
2012,11,Newport Hydrographic,NH03,12.07208081
2012,11,Newport Hydrographic,NH05,12.13077748
2012,11,Newport Hydrographic,NH10,12.01221148
2012,11,Newport Hydrographic,NH15,11.49366831
2012,11,Newport Hydrographic,NH20,10.66732803
2012,11,Newport Hydrographic,NH25,10.14459894
2012,12,Newport Hydrographic,NH01,10.39406195
2012,12,Newport Hydrographic,NH03,10.69503616
2012,12,Newport Hydrographic,NH05,10.80892501
2012,12,Newport Hydrographic,NH10,10.95904756
2012,12,Newport Hydrographic,NH15,10.89235155
2013,1,Newport Hydrographic,NH01,9.222757158
2013,1,Newport Hydrographic,NH03,10.17053471
2013,1,Newport Hydrographic,NH05,9.853952685
2013,1,Newport Hydrographic,NH10,9.801400001
2013,1,Newport Hydrographic,NH15,9.925547719
2013,1,Newport Hydrographic,NH20,10.08738184
2013,1,Newport Hydrographic,NH25,10.176731
2013,2,Newport Hydrographic,NH03,9.210224975
2013,2,Newport Hydrographic,NH05,9.165001694
2013,2,Newport Hydrographic,NH10,9.032922781
2013,2,Newport Hydrographic,NH15,8.990031329
2013,3,Newport Hydrographic,NH01,9.254281539
2013,3,Newport Hydrographic,NH03,8.848629749
2013,3,Newport Hydrographic,NH05,8.871186705
2013,3,Newport Hydrographic,NH10,8.65312662
2013,3,Newport Hydrographic,NH15,8.756589415
2013,3,Newport Hydrographic,NH20,8.702539029
2013,3,Newport Hydrographic,NH25,8.72549941
2013,4,Newport Hydrographic,NH01,8.921527579
2013,4,Newport Hydrographic,NH03,8.454085903
2013,4,Newport Hydrographic,NH05,8.237428941
2013,4,Newport Hydrographic,NH10,7.994602636
2013,4,Newport Hydrographic,NH15,8.10047112
2013,4,Newport Hydrographic,NH20,8.340068974
2013,4,Newport Hydrographic,NH25,8.657483025
2013,5,Newport Hydrographic,NH01,11.01504463
2013,5,Newport Hydrographic,NH03,10.02170507
2013,5,Newport Hydrographic,NH05,9.1663841
2013,5,Newport Hydrographic,NH10,8.376387422
2013,5,Newport Hydrographic,NH15,8.424356725
2013,5,Newport Hydrographic,NH20,8.323114493
2013,5,Newport Hydrographic,NH25,8.687607496
2013,6,Newport Hydrographic,NH01,10.57555955
2013,6,Newport Hydrographic,NH03,10.67087393
2013,6,Newport Hydrographic,NH05,9.639143025
2013,6,Newport Hydrographic,NH10,8.520528271
2013,6,Newport Hydrographic,NH15,8.594341762
2013,6,Newport Hydrographic,NH20,9.075529003
2013,6,Newport Hydrographic,NH25,9.090097022
2013,7,Newport Hydrographic,NH01,7.505464086
2013,7,Newport Hydrographic,NH03,7.620446334
2013,7,Newport Hydrographic,NH05,7.545876006
2013,7,Newport Hydrographic,NH10,7.649376551
2013,7,Newport Hydrographic,NH15,8.032225878
2013,7,Newport Hydrographic,NH20,8.389511003
2013,7,Newport Hydrographic,NH25,8.134438014
2013,8,Newport Hydrographic,NH01,9.741991458
2013,8,Newport Hydrographic,NH03,8.550839155
2013,8,Newport Hydrographic,NH05,8.30276897
2013,8,Newport Hydrographic,NH10,8.080800033
2013,8,Newport Hydrographic,NH15,7.922206233
2013,8,Newport Hydrographic,NH20,8.229272962
2013,8,Newport Hydrographic,NH25,8.173429003
2013,9,Newport Hydrographic,NH01,12.69658105
2013,9,Newport Hydrographic,NH03,11.40964227
2013,9,Newport Hydrographic,NH05,11.03106918
2013,9,Newport Hydrographic,NH10,9.028844103
2013,9,Newport Hydrographic,NH15,9.320641113
2013,10,Newport Hydrographic,NH01,12.13705996
2013,10,Newport Hydrographic,NH03,11.70593904
2013,10,Newport Hydrographic,NH05,11.38304474
2013,10,Newport Hydrographic,NH10,11.03564215
2013,10,Newport Hydrographic,NH15,10.15159204
2013,10,Newport Hydrographic,NH20,9.795881011
2013,10,Newport Hydrographic,NH25,10.3096045
2013,11,Newport Hydrographic,NH01,10.41086533
2013,11,Newport Hydrographic,NH03,10.22321678
2013,11,Newport Hydrographic,NH05,10.01239174
2013,11,Newport Hydrographic,NH10,9.429416871
2013,11,Newport Hydrographic,NH15,9.41118549
2013,11,Newport Hydrographic,NH20,9.198028002
2013,11,Newport Hydrographic,NH25,9.490611019
2013,12,Newport Hydrographic,NH01,8.968566667
2013,12,Newport Hydrographic,NH03,9.11884666
2013,12,Newport Hydrographic,NH05,9.185891032
2013,12,Newport Hydrographic,NH10,8.978913971
2013,12,Newport Hydrographic,NH15,8.913800015
2013,12,Newport Hydrographic,NH20,8.810446043
2013,12,Newport Hydrographic,NH25,9.248254995
2014,1,Newport Hydrographic,NH01,8.976284724
2014,1,Newport Hydrographic,NH03,8.891408433
2014,1,Newport Hydrographic,NH05,8.612393011
2014,1,Newport Hydrographic,NH10,8.610095
2014,1,Newport Hydrographic,NH15,8.538818298
2014,1,Newport Hydrographic,NH20,8.549376001
2014,1,Newport Hydrographic,NH25,8.641947041
2014,2,Newport Hydrographic,NH01,9.498000791
2014,2,Newport Hydrographic,NH03,9.547846804
2014,2,Newport Hydrographic,NH05,9.36739104
2014,2,Newport Hydrographic,NH10,9.124812672
2014,2,Newport Hydrographic,NH15,9.159506419
2014,2,Newport Hydrographic,NH20,8.865670996
2014,2,Newport Hydrographic,NH25,8.922106991
2014,3,Newport Hydrographic,NH01,10.87676661
2014,3,Newport Hydrographic,NH03,10.68071085
2014,3,Newport Hydrographic,NH05,10.48982105
2014,3,Newport Hydrographic,NH10,9.885636716
2014,3,Newport Hydrographic,NH15,9.75051533
2014,4,Newport Hydrographic,NH01,11.24411822
2014,4,Newport Hydrographic,NH03,10.87501855
2014,4,Newport Hydrographic,NH05,10.70711451
2014,4,Newport Hydrographic,NH10,9.793669112
2014,4,Newport Hydrographic,NH15,9.676735101
2014,4,Newport Hydrographic,NH20,9.476626043
2014,4,Newport Hydrographic,NH25,9.662630997
2014,5,Newport Hydrographic,NH01,13.51604735
2014,5,Newport Hydrographic,NH03,11.90190515
2014,5,Newport Hydrographic,NH05,11.1077731
2014,5,Newport Hydrographic,NH10,9.956078215
2014,5,Newport Hydrographic,NH15,9.463800684
2014,5,Newport Hydrographic,NH20,9.207333035
2014,5,Newport Hydrographic,NH25,9.880477042
2014,6,Newport Hydrographic,NH01,9.648191105
2014,6,Newport Hydrographic,NH03,8.40024777
2014,6,Newport Hydrographic,NH05,8.308437037
2014,6,Newport Hydrographic,NH10,8.50742283
2014,6,Newport Hydrographic,NH15,8.516838751
2014,6,Newport Hydrographic,NH20,8.908521001
2014,6,Newport Hydrographic,NH25,9.736414003
2014,7,Newport Hydrographic,NH01,9.433373298
2014,7,Newport Hydrographic,NH03,8.483265116
2014,7,Newport Hydrographic,NH05,8.931601002
2014,7,Newport Hydrographic,NH10,8.582110176
2014,7,Newport Hydrographic,NH15,8.602296915
2014,7,Newport Hydrographic,NH20,8.804394984
2014,7,Newport Hydrographic,NH25,9.217622006
2014,8,Newport Hydrographic,NH01,9.015840651
2014,8,Newport Hydrographic,NH03,8.263074924
2014,8,Newport Hydrographic,NH05,8.397482699
2014,8,Newport Hydrographic,NH10,8.309372881
2014,8,Newport Hydrographic,NH15,8.255272921
2014,8,Newport Hydrographic,NH20,8.610574007
2014,8,Newport Hydrographic,NH25,8.607508979
2014,9,Newport Hydrographic,NH01,12.37624344
2014,9,Newport Hydrographic,NH03,11.37423401
2014,9,Newport Hydrographic,NH05,11.59275962
2014,9,Newport Hydrographic,NH10,9.912578825
2014,9,Newport Hydrographic,NH15,9.677113453
2014,9,Newport Hydrographic,NH20,10.99579386
2014,9,Newport Hydrographic,NH25,10.29741023
2014,10,Newport Hydrographic,NH01,12.97001566
2014,10,Newport Hydrographic,NH03,12.7919665
2014,10,Newport Hydrographic,NH05,12.67863862
2014,10,Newport Hydrographic,NH10,10.14702405
2014,10,Newport Hydrographic,NH15,10.36159393
2014,10,Newport Hydrographic,NH20,11.05513895
2014,10,Newport Hydrographic,NH25,11.19947
2014,11,Newport Hydrographic,NH01,14.80019192
2014,11,Newport Hydrographic,NH03,14.74964885
2014,11,Newport Hydrographic,NH05,14.69222746
2014,11,Newport Hydrographic,NH10,14.41487395
2014,11,Newport Hydrographic,NH15,12.73468262
2014,11,Newport Hydrographic,NH20,12.82948501
2014,11,Newport Hydrographic,NH25,12.723497
2014,12,Newport Hydrographic,NH01,12.75860004
2014,12,Newport Hydrographic,NH03,12.68708696
2014,12,Newport Hydrographic,NH05,13.00425529
2015,1,Newport Hydrographic,NH01,12.38228052
2015,1,Newport Hydrographic,NH03,12.5731096
2015,1,Newport Hydrographic,NH05,12.46284364
2015,1,Newport Hydrographic,NH10,11.93277089
2015,1,Newport Hydrographic,NH15,12.04210442
2015,1,Newport Hydrographic,NH20,11.7162211
2015,1,Newport Hydrographic,NH25,11.77535399
2015,2,Newport Hydrographic,NH01,12.38143842
2015,2,Newport Hydrographic,NH03,12.44404334
2015,2,Newport Hydrographic,NH05,12.42435335
2015,2,Newport Hydrographic,NH10,12.01570191
2015,2,Newport Hydrographic,NH15,12.42647077
2015,2,Newport Hydrographic,NH20,12.371343
2015,2,Newport Hydrographic,NH25,12.33193801
2015,3,Newport Hydrographic,NH01,11.97470814
2015,3,Newport Hydrographic,NH03,11.86171488
2015,3,Newport Hydrographic,NH05,11.36795176
2015,3,Newport Hydrographic,NH10,11.01467069
2015,3,Newport Hydrographic,NH15,10.94922875
2015,3,Newport Hydrographic,NH20,11.02015903
2015,3,Newport Hydrographic,NH25,11.18440296
2015,4,Newport Hydrographic,NH01,11.41320525
2015,4,Newport Hydrographic,NH03,11.00280973
2015,4,Newport Hydrographic,NH05,10.2444262
2015,4,Newport Hydrographic,NH10,10.32001655
2015,4,Newport Hydrographic,NH15,10.77608405
2015,4,Newport Hydrographic,NH20,10.73292401
2015,4,Newport Hydrographic,NH25,10.53196202
2015,5,Newport Hydrographic,NH01,9.739630492
2015,5,Newport Hydrographic,NH03,8.280383279
2015,5,Newport Hydrographic,NH05,8.177144505
2015,5,Newport Hydrographic,NH10,9.059212302
2015,5,Newport Hydrographic,NH15,9.080973168
2015,5,Newport Hydrographic,NH20,9.646349049
2015,5,Newport Hydrographic,NH25,10.32254256
2015,6,Newport Hydrographic,NH01,7.974424958
2015,6,Newport Hydrographic,NH03,7.656996516
2015,6,Newport Hydrographic,NH05,7.895982796
2015,6,Newport Hydrographic,NH10,8.223341923
2015,6,Newport Hydrographic,NH15,9.017199988
2015,6,Newport Hydrographic,NH20,9.50080399
2015,6,Newport Hydrographic,NH25,10.13547699
2015,7,Newport Hydrographic,NH01,12.63845099
2015,7,Newport Hydrographic,NH03,10.63278946
2015,7,Newport Hydrographic,NH05,9.542734007
2015,7,Newport Hydrographic,NH10,9.026888106
2015,7,Newport Hydrographic,NH15,9.193341594
2015,7,Newport Hydrographic,NH20,9.505172243
2015,7,Newport Hydrographic,NH25,9.590017429
2015,8,Newport Hydrographic,NH01,9.951305722
2015,8,Newport Hydrographic,NH03,9.270712709
2015,8,Newport Hydrographic,NH05,9.140669661
2015,8,Newport Hydrographic,NH10,9.416944053
2015,8,Newport Hydrographic,NH15,9.299984452
2015,8,Newport Hydrographic,NH20,10.19753403
2015,8,Newport Hydrographic,NH25,10.24413421
2015,9,Newport Hydrographic,NH01,10.31555288
2015,9,Newport Hydrographic,NH03,9.795120478
2015,9,Newport Hydrographic,NH05,9.70724896
2015,9,Newport Hydrographic,NH10,9.906451309
2015,9,Newport Hydrographic,NH15,10.23144356
2015,9,Newport Hydrographic,NH20,10.90081414
2015,9,Newport Hydrographic,NH25,10.34347676
2015,9,Newport Line,NH03,13.21093414
2015,9,Newport Line,NH05,12.32315108
2015,10,Newport Hydrographic,NH01,12.34419803
2015,10,Newport Hydrographic,NH03,11.50163436
2015,10,Newport Hydrographic,NH05,11.04701651
2015,10,Newport Hydrographic,NH10,10.33167235
2015,10,Newport Hydrographic,NH15,10.48295259
2015,10,Newport Hydrographic,NH20,10.47499389
2015,10,Newport Hydrographic,NH25,11.12442943
2015,11,Newport Hydrographic,NH01,14.19649998
2015,11,Newport Hydrographic,NH03,14.06663722
2015,11,Newport Hydrographic,NH05,13.54142412
2015,11,Newport Hydrographic,NH10,12.93344168
2015,11,Newport Hydrographic,NH15,11.28657091
2015,11,Newport Hydrographic,NH20,11.60722796
2015,11,Newport Hydrographic,NH25,11.30519
2016,1,Newport Hydrographic,NH01,10.18870502
2016,1,Newport Hydrographic,NH03,10.41356002
2016,1,Newport Hydrographic,NH05,11.06949369
2016,1,Newport Hydrographic,NH20,11.4063889
2016,1,Newport Hydrographic,NH25,11.38293487
2016,2,Newport Hydrographic,NH01,11.47529198
2016,2,Newport Hydrographic,NH03,11.39932788
2016,2,Newport Hydrographic,NH05,11.31137175
2016,2,Newport Hydrographic,NH10,11.24338142
2016,2,Newport Hydrographic,NH15,11.36566069
2016,2,Newport Hydrographic,NH20,11.23667529
2016,2,Newport Hydrographic,NH25,11.04710099
2016,3,Newport Hydrographic,NH01,12.01958466
2016,3,Newport Hydrographic,NH03,11.91960424
2016,3,Newport Hydrographic,NH05,11.77056549
2016,3,Newport Hydrographic,NH10,11.52927124
2016,3,Newport Hydrographic,NH15,11.25081117
2016,3,Newport Hydrographic,NH20,11.21851799
2016,3,Newport Hydrographic,NH25,11.15148396
2016,4,Newport Hydrographic,NH01,12.27155057
2016,4,Newport Hydrographic,NH03,11.54976063
2016,4,Newport Hydrographic,NH05,11.38665734
2016,4,Newport Hydrographic,NH10,10.67606295
2016,4,Newport Hydrographic,NH15,11.11306074
2016,4,Newport Hydrographic,NH20,10.82419898
2016,4,Newport Hydrographic,NH25,10.8238
2016,5,Newport Hydrographic,NH01,10.62169288
2016,5,Newport Hydrographic,NH03,10.08346057
2016,5,Newport Hydrographic,NH05,9.485383042
2016,5,Newport Hydrographic,NH10,9.416893822
2016,5,Newport Hydrographic,NH15,9.77296955
2016,5,Newport Hydrographic,NH20,10.02129824
2016,5,Newport Hydrographic,NH25,10.29092041
2016,6,Newport Hydrographic,NH03,8.495887826
2016,6,Newport Hydrographic,NH05,9.15711186
2016,6,Newport Hydrographic,NH10,8.629821126
2016,6,Newport Hydrographic,NH15,8.919310977
2016,6,Newport Hydrographic,NH20,9.168406968
2016,6,Newport Hydrographic,NH25,9.991786016
2016,7,Newport Hydrographic,NH01,8.716995285
2016,7,Newport Hydrographic,NH03,8.493145663
2016,7,Newport Hydrographic,NH05,8.131500001
2016,7,Newport Hydrographic,NH10,8.13825317
2016,7,Newport Hydrographic,NH15,8.965572164
2016,8,Newport Hydrographic,NH01,9.048044764
2016,8,Newport Hydrographic,NH03,8.052146989
2016,8,Newport Hydrographic,NH05,8.085116849
2016,8,Newport Hydrographic,NH10,8.544315665
2016,8,Newport Hydrographic,NH15,8.933673932
2016,8,Newport Hydrographic,NH20,8.932954538
2016,8,Newport Hydrographic,NH25,9.082786512
2016,9,Newport Hydrographic,NH01,12.39061903
2016,9,Newport Hydrographic,NH03,11.32078421
2016,9,Newport Hydrographic,NH05,9.861466736
2016,9,Newport Hydrographic,NH10,9.370702502
2016,9,Newport Hydrographic,NH15,8.872968992
2016,9,Newport Hydrographic,NH20,9.000108088
2016,9,Newport Hydrographic,NH25,9.775405021
2016,10,Newport Hydrographic,NH01,11.86487075
2016,10,Newport Hydrographic,NH03,11.31100256
2016,10,Newport Hydrographic,NH05,11.13486081
2016,10,Newport Hydrographic,NH10,9.541145155
2016,10,Newport Hydrographic,NH15,9.814987869
2016,10,Newport Hydrographic,NH20,9.465705034
2016,10,Newport Hydrographic,NH25,9.693054575
2016,11,Newport Hydrographic,NH05,14.16717159
2016,11,Newport Hydrographic,NH10,13.7926224
2016,12,Newport Hydrographic,NH03,13.10987499
2016,12,Newport Hydrographic,NH05,12.89449998
2016,12,Newport Hydrographic,NH10,12.78539089
2016,12,Newport Hydrographic,NH15,12.29308206
2016,12,Newport Hydrographic,NH20,11.99316395
2016,12,Newport Hydrographic,NH25,11.82499702
2017,1,Newport Hydrographic,NH01,9.721500093
2017,1,Newport Hydrographic,NH03,9.941739124
2017,1,Newport Hydrographic,NH05,10.18011926
2017,1,Newport Hydrographic,NH10,10.29738885
2017,1,Newport Hydrographic,NH15,10.51769297
2017,1,Newport Hydrographic,NH20,10.32870078
2017,1,Newport Hydrographic,NH25,10.29575237
2017,2,Newport Hydrographic,NH01,10.61436734
2017,2,Newport Hydrographic,NH03,10.67174922
2017,2,Newport Hydrographic,NH05,10.54175666
2017,2,Newport Hydrographic,NH10,10.64720912
2017,2,Newport Hydrographic,NH15,10.68820062
2017,2,Newport Hydrographic,NH20,10.6635992
2017,2,Newport Hydrographic,NH25,10.6207842
2017,3,Newport Hydrographic,NH01,10.50337529
2017,3,Newport Hydrographic,NH03,10.4759174
2017,3,Newport Hydrographic,NH05,10.42474278
2017,3,Newport Hydrographic,NH10,10.26765588
2017,3,Newport Hydrographic,NH15,10.25003998
2017,3,Newport Hydrographic,NH20,9.888037987
2017,3,Newport Hydrographic,NH25,10.12667503
2017,4,Newport Hydrographic,NH01,11.09918288
2017,4,Newport Hydrographic,NH03,10.97148029
2017,4,Newport Hydrographic,NH05,10.71351935
2017,4,Newport Hydrographic,NH10,10.70338948
2017,4,Newport Hydrographic,NH15,10.51919886
2017,5,Newport Hydrographic,NH01,9.062266684
2017,5,Newport Hydrographic,NH03,9.135030951
2017,5,Newport Hydrographic,NH05,9.143176922
2017,5,Newport Hydrographic,NH10,9.855834208
2017,5,Newport Hydrographic,NH15,10.29070332
2017,5,Newport Hydrographic,NH20,10.54235361
2017,5,Newport Hydrographic,NH25,10.63923713
2017,6,Newport Hydrographic,NH01,11.97273159
2017,6,Newport Hydrographic,NH03,10.02889999
2017,6,Newport Hydrographic,NH05,9.542315762
2017,6,Newport Hydrographic,NH10,9.290273959
2017,6,Newport Hydrographic,NH15,9.808885892
2017,6,Newport Hydrographic,NH20,10.16122902
2017,6,Newport Hydrographic,NH25,10.41598201
2017,7,Newport Hydrographic,NH01,8.415349363
2017,7,Newport Hydrographic,NH03,7.876719088
2017,7,Newport Hydrographic,NH05,8.150153559
2017,7,Newport Hydrographic,NH10,8.539530766
2017,7,Newport Hydrographic,NH15,8.708889687
2017,7,Newport Hydrographic,NH20,9.177567932
2017,7,Newport Hydrographic,NH25,10.21331475
2017,8,Newport Hydrographic,NH01,8.200023064
2017,8,Newport Hydrographic,NH03,8.552824974
2017,8,Newport Hydrographic,NH05,8.430356101
2017,8,Newport Hydrographic,NH10,8.694957965
2017,8,Newport Hydrographic,NH15,8.954689381
2017,8,Newport Hydrographic,NH20,9.092612
2017,8,Newport Hydrographic,NH25,9.201531295
2017,9,Newport Hydrographic,NH01,10.36585266
2017,9,Newport Hydrographic,NH03,9.018904389
2017,9,Newport Hydrographic,NH05,9.916046162
2017,9,Newport Hydrographic,NH10,9.082956978
2017,9,Newport Hydrographic,NH15,9.36076019
2017,9,Newport Hydrographic,NH20,9.731233015
2017,9,Newport Hydrographic,NH25,9.626837034
2017,10,Newport Hydrographic,NH01,11.58147887
2017,10,Newport Hydrographic,NH03,11.31761275
2017,10,Newport Hydrographic,NH05,11.09044719
2017,11,Newport Hydrographic,NH01,11.79204618
2017,11,Newport Hydrographic,NH03,11.21760872
2017,11,Newport Hydrographic,NH05,11.05184414
2017,11,Newport Hydrographic,NH10,10.29028747
2017,11,Newport Hydrographic,NH15,9.679580212
2017,12,Newport Hydrographic,NH01,11.32593463
2017,12,Newport Hydrographic,NH03,11.42078444
2017,12,Newport Hydrographic,NH05,11.22207202
2017,12,Newport Hydrographic,NH10,11.45591112
2017,12,Newport Hydrographic,NH15,11.48852899
2017,12,Newport Hydrographic,NH20,11.09437095
2017,12,Newport Hydrographic,NH25,10.96883798
2018,2,Newport Hydrographic,NH01,8.985038969
2018,2,Newport Hydrographic,NH03,10.26599182
2018,2,Newport Hydrographic,NH05,10.24612092
2018,2,Newport Hydrographic,NH10,10.11809462
2018,2,Newport Hydrographic,NH15,10.32888096
2018,2,Newport Hydrographic,NH20,10.4560151
2018,2,Newport Hydrographic,NH25,10.68050573
2018,3,Newport Hydrographic,NH01,9.566578264
2018,3,Newport Hydrographic,NH03,9.311230238
2018,3,Newport Hydrographic,NH05,9.731999881
2018,3,Newport Hydrographic,NH10,9.467266642
2018,3,Newport Hydrographic,NH15,9.331702468
2018,3,Newport Hydrographic,NH20,9.5971469
2018,3,Newport Hydrographic,NH25,9.628313132
2018,4,Newport Hydrographic,NH01,10.21669632
2018,4,Newport Hydrographic,NH03,9.670175236
2018,4,Newport Hydrographic,NH05,9.644474552
2018,4,Newport Hydrographic,NH10,9.610056957
2018,4,Newport Hydrographic,NH15,10.22299565
2018,5,Newport Hydrographic,NH01,10.24589656
2018,5,Newport Hydrographic,NH03,9.618897565
2018,5,Newport Hydrographic,NH05,9.456392098
2018,5,Newport Hydrographic,NH10,9.508800169
2018,5,Newport Hydrographic,NH15,9.981724668
2018,5,Newport Hydrographic,NH20,10.04323129
2018,5,Newport Hydrographic,NH25,10.2652636
2018,6,Newport Hydrographic,NH01,9.177295952
2018,6,Newport Hydrographic,NH03,8.679027403
2018,6,Newport Hydrographic,NH05,8.440996033
2018,6,Newport Hydrographic,NH10,8.655477775
2018,6,Newport Hydrographic,NH15,9.241748746
2018,6,Newport Hydrographic,NH20,9.832361965
2018,6,Newport Hydrographic,NH25,10.21019802
2018,7,Newport Hydrographic,NH01,10.17147936
2018,7,Newport Hydrographic,NH03,9.045012253
2018,7,Newport Hydrographic,NH05,8.852210672
2018,7,Newport Hydrographic,NH10,8.686350599
2018,7,Newport Hydrographic,NH15,9.047701219
2018,7,Newport Hydrographic,NH20,8.888995972
2018,7,Newport Hydrographic,NH25,9.194345007
2018,8,Newport Hydrographic,NH01,9.021716262
2018,8,Newport Hydrographic,NH03,8.8292616
2018,8,Newport Hydrographic,NH05,8.71256813
2018,8,Newport Hydrographic,NH10,8.936042327
2018,8,Newport Hydrographic,NH15,8.97112778
2018,8,Newport Hydrographic,NH20,9.065708079
2018,8,Newport Hydrographic,NH25,9.331120996
2018,9,Newport Hydrographic,NH01,12.90581663
2018,9,Newport Hydrographic,NH03,10.87328197
2018,9,Newport Hydrographic,NH05,9.837988635
2018,9,Newport Hydrographic,NH10,9.388526148
2018,9,Newport Hydrographic,NH15,9.256657297
2018,9,Newport Hydrographic,NH20,9.340332311
2018,9,Newport Hydrographic,NH25,9.60963202
2018,10,Newport Hydrographic,NH01,10.47142388
2018,10,Newport Hydrographic,NH03,10.02602828
2018,10,Newport Hydrographic,NH05,10.44289571
2018,10,Newport Hydrographic,NH10,9.583941007
2018,10,Newport Hydrographic,NH15,9.676142053
2018,10,Newport Hydrographic,NH20,9.765690002
2018,10,Newport Hydrographic,NH25,9.712279773
2018,11,Newport Hydrographic,NH01,12.19611309
2018,11,Newport Hydrographic,NH03,12.02426283
2018,11,Newport Hydrographic,NH05,11.75639656
2018,11,Newport Hydrographic,NH10,10.3874844
2018,11,Newport Hydrographic,NH15,9.993512793
2018,11,Newport Hydrographic,NH20,10.004999
2018,11,Newport Hydrographic,NH25,10.22515799
2018,12,Newport Hydrographic,NH01,9.69043645
2018,12,Newport Hydrographic,NH03,10.4706104
2018,12,Newport Hydrographic,NH05,10.38978924
2018,12,Newport Hydrographic,NH10,10.03629731
2018,12,Newport Hydrographic,NH15,10.04241928
2018,12,Newport Hydrographic,NH20,9.991263981
2018,12,Newport Hydrographic,NH25,9.796224487
2019,1,Newport Hydrographic,NH01,10.94320375
2019,1,Newport Hydrographic,NH03,11.03124789
2019,1,Newport Hydrographic,NH05,11.23382854
2019,1,Newport Hydrographic,NH10,11.30590529
2019,1,Newport Hydrographic,NH15,11.31762701
2019,1,Newport Hydrographic,NH20,11.23473235
2019,1,Newport Hydrographic,NH25,11.17210713
2019,2,Newport Hydrographic,NH01,10.30230989
2019,2,Newport Hydrographic,NH03,10.64716325
2019,2,Newport Hydrographic,NH05,10.84414113
2019,2,Newport Hydrographic,NH10,10.87533667
2019,2,Newport Hydrographic,NH15,10.99964206
2019,2,Newport Hydrographic,NH20,10.72022508
2019,2,Newport Hydrographic,NH25,10.84717272
2019,3,Newport Hydrographic,NH01,10.18714166
2019,3,Newport Hydrographic,NH03,10.3583833
2019,3,Newport Hydrographic,NH05,10.29012271
2019,3,Newport Hydrographic,NH10,10.28503765
2019,3,Newport Hydrographic,NH15,10.24243084
2019,3,Newport Hydrographic,NH20,10.15449899
2019,3,Newport Hydrographic,NH25,10.13837297
2019,4,Newport Hydrographic,NH01,10.34221398
2019,4,Newport Hydrographic,NH03,9.696809032
2019,4,Newport Hydrographic,NH05,9.628936074
2019,4,Newport Hydrographic,NH10,9.914601231
2019,4,Newport Hydrographic,NH15,10.36481727
2019,4,Newport Hydrographic,NH20,10.24508981
2019,4,Newport Hydrographic,NH25,10.3378265
2019,5,Newport Hydrographic,NH01,7.722018177
2019,5,Newport Hydrographic,NH03,7.977159568
2019,5,Newport Hydrographic,NH05,9.252769662
